question_id,concept_ids
13297,"[114, 103]"
13298,[104]
13299,[104]
13300,[107]
13301,[107]
13302,[107]
13303,[109]
13304,[109]
13305,[110]
13306,[112]
13307,[113]
13308,[113]
13309,[115]
13310,[118]
13311,[32]
13312,[33]
13313,[35]
13314,[35]
13315,[42]
13316,[51]
13317,"[116, 8]"
13318,"[18, 1]"
13319,"[12, 16]"
13320,[18]
13321,[18]
13322,[92]
13323,[35]
13324,[35]
13325,[35]
13326,[51]
13327,[51]
13328,[51]
13329,[108]
13330,"[18, 1]"
13331,[16]
13332,[16]
13333,[18]
13334,[18]
13335,[89]
13336,"[12, 16]"
13337,"[12, 16]"
13338,"[12, 16]"
13339,"[12, 16]"
13340,[16]
13341,[16]
13342,[16]
13343,[18]
13344,[18]
13345,[91]
13346,[92]
13347,"[104, 92, 93]"
13348,"[104, 92, 93]"
13349,[106]
13350,[106]
13351,[35]
13352,[35]
13353,[50]
13354,[50]
13355,"[12, 16]"
13356,"[12, 16]"
13357,"[12, 16]"
13358,"[12, 16]"
13359,"[12, 16]"
13360,[16]
13361,[16]
13362,[18]
13363,[18]
13364,[89]
13365,[89]
13366,[89]
13367,[89]
13368,[89]
13369,[92]
13370,"[104, 92, 93]"
13371,[106]
13372,[106]
13373,[106]
13374,[110]
13375,[115]
13376,[35]
13377,[71]
13378,[71]
13379,[71]
13380,[71]
13381,[71]
13382,[71]
13383,[71]
13384,[71]
13385,[71]
13386,[75]
13387,[75]
13388,[75]
13389,[75]
13390,[75]
13391,[75]
13392,[75]
13393,[75]
13394,[75]
13395,[75]
13396,[75]
13397,[75]
13398,[75]
13399,[75]
13400,[75]
13401,[75]
13402,[75]
13403,[75]
13404,[75]
13405,[75]
13406,[75]
13407,[75]
13408,[75]
13409,[75]
13410,[75]
13411,[81]
13412,[86]
13413,[89]
13414,[91]
13415,[106]
13416,[115]
13417,[115]
13418,[118]
13419,"[118, 59]"
13420,[120]
13421,[32]
13422,[33]
13423,[45]
13424,[76]
13425,"[18, 1]"
13426,"[18, 1]"
13427,[16]
13428,[89]
13429,[89]
13430,[106]
13431,[50]
13432,[50]
13433,[50]
13434,[50]
13435,[75]
13436,[75]
13437,[75]
13438,[75]
13439,[75]
13440,[75]
13441,[75]
13442,[75]
13443,[75]
13444,"[18, 1]"
13445,"[12, 16]"
13446,[16]
13447,[18]
13448,[18]
13449,[18]
13450,[18]
13451,[89]
13452,[91]
13453,[91]
13454,[92]
13455,"[12, 16]"
13456,[12]
13457,[12]
13458,[12]
13459,[12]
13460,[16]
13461,[16]
13462,[16]
13463,[16]
13464,[16]
13465,[18]
13466,[18]
13467,[18]
13468,[18]
13469,[18]
13470,[89]
13471,[92]
13472,[106]
13473,[106]
13474,[106]
13475,[5]
13476,[51]
13477,[51]
13478,[51]
13479,[55]
13480,[55]
13481,[55]
13482,[68]
13483,[68]
13484,[68]
13485,[68]
13486,[68]
13487,[68]
13488,[68]
13489,[68]
13490,[68]
13491,[68]
13492,[71]
13493,[71]
13494,[71]
13495,[71]
13496,[71]
13497,[71]
13498,[71]
13499,[71]
13500,[71]
13501,[71]
13502,[71]
13503,[71]
13504,[71]
13505,[71]
13506,[71]
13507,[71]
13508,[71]
13509,[71]
13510,[71]
13511,[71]
13512,[71]
13513,[71]
13514,[71]
13515,[71]
13516,[75]
13517,[75]
13518,[75]
13519,[75]
13520,[75]
13521,[75]
13522,[75]
13523,[75]
13524,[75]
13525,[75]
13526,[75]
13527,[75]
13528,[75]
13529,[75]
13530,[80]
13531,[80]
13532,[80]
13533,[80]
13534,[80]
13535,[80]
13536,[80]
13537,[80]
13538,[80]
13539,[80]
13540,[80]
13541,[80]
13542,[80]
13543,[80]
13544,[80]
13545,[80]
13546,[80]
13547,[80]
13548,[80]
13549,[80]
13550,[80]
13551,"[18, 1]"
13552,[16]
13553,[92]
13554,"[104, 92, 93]"
13555,[33]
13556,[75]
13557,[75]
13558,"[12, 16]"
13559,"[12, 16]"
13560,[12]
13561,[12]
13562,[12]
13563,[12]
13564,[16]
13565,[16]
13566,[16]
13567,[16]
13568,[16]
13569,[18]
13570,[92]
13571,[5]
13572,[68]
13573,[68]
13574,[68]
13575,[68]
13576,[68]
13577,[68]
13578,[68]
13579,[68]
13580,[68]
13581,[68]
13582,[68]
13583,[68]
13584,[68]
13585,[68]
13586,[68]
13587,[68]
13588,[11]
13589,[91]
13590,[92]
13591,"[12, 16]"
13592,"[12, 16]"
13593,[16]
13594,[18]
13595,[18]
13596,[58]
13597,[58]
13598,[71]
13599,[71]
13600,[71]
13601,[71]
13602,[71]
13603,[71]
13604,[75]
13605,[75]
13606,[75]
13607,[75]
13608,[75]
13609,[75]
13610,[75]
13611,[75]
13612,[75]
13613,[75]
13614,[75]
13615,[75]
13616,[75]
13617,[75]
13618,[75]
13619,[75]
13620,[75]
13621,[75]
13622,[75]
13623,[75]
13624,[75]
13625,[75]
13626,[75]
13627,[75]
13628,[75]
13629,[75]
13630,"[10, 116]"
13631,[8]
13632,[9]
13633,[11]
13634,"[12, 16]"
13635,[12]
13636,[16]
13637,[16]
13638,[16]
13639,[16]
13640,[16]
13641,[16]
13642,[16]
13643,[16]
13644,[16]
13645,[16]
13646,[16]
13647,[16]
13648,[18]
13649,[18]
13650,[18]
13651,[18]
13652,[89]
13653,[91]
13654,"[104, 92, 93]"
13655,"[104, 92, 93]"
13656,"[114, 103]"
13657,[35]
13658,[68]
13659,[68]
13660,[71]
13661,[71]
13662,[71]
13663,[71]
13664,[75]
13665,[75]
13666,[75]
13667,[75]
13668,[75]
13669,[91]
13670,"[104, 92, 93]"
13671,"[95, 114]"
13672,[104]
13673,[104]
13674,[104]
13675,[107]
13676,[110]
13677,[114]
13678,[12]
13679,[86]
13680,[91]
13681,[92]
13682,[104]
13683,[107]
13684,[107]
13685,[107]
13686,[107]
13687,[110]
13688,[110]
13689,[110]
13690,[113]
13691,[12]
13692,[104]
13693,[107]
13694,[36]
13695,[108]
13696,[8]
13697,[104]
13698,[104]
13699,[104]
13700,[107]
13701,[107]
13702,[110]
13703,[36]
13704,[12]
13705,[12]
13706,"[34, 65]"
13707,[91]
13708,"[104, 92, 93]"
13709,"[118, 103]"
13710,"[118, 103]"
13711,"[114, 103]"
13712,[104]
13713,[107]
13714,[107]
13715,[110]
13716,"[104, 92, 93]"
13717,[104]
13718,[104]
13719,[107]
13720,[107]
13721,[110]
13722,[114]
13723,[11]
13724,[86]
13725,"[104, 92, 93]"
13726,[99]
13727,"[114, 103]"
13728,[104]
13729,[104]
13730,[110]
13731,[112]
13732,[113]
13733,[113]
13734,[33]
13735,[108]
13736,[9]
13737,[86]
13738,[92]
13739,[104]
13740,[107]
13741,[107]
13742,[110]
13743,[108]
13744,"[95, 114]"
13745,[104]
13746,[104]
13747,[104]
13748,[107]
13749,[113]
13750,[108]
13751,"[95, 1]"
13752,[9]
13753,[9]
13754,[91]
13755,"[114, 103]"
13756,"[114, 103]"
13757,[104]
13758,[110]
13759,[114]
13760,[5]
13761,[5]
13762,"[102, 21]"
13763,[9]
13764,[12]
13765,[92]
13766,"[104, 92, 93]"
13767,"[114, 103]"
13768,[104]
13769,[104]
13770,[107]
13771,[107]
13772,[110]
13773,[113]
13774,[108]
13775,[86]
13776,[86]
13777,[91]
13778,[92]
13779,"[104, 92, 93]"
13780,"[104, 92, 93]"
13781,"[104, 92, 93]"
13782,"[104, 92, 93]"
13783,"[95, 114]"
13784,[104]
13785,[104]
13786,[107]
13787,[107]
13788,[112]
13789,[108]
13790,[8]
13791,[9]
13792,[9]
13793,[104]
13794,[104]
13795,[107]
13796,[107]
13797,[110]
13798,[5]
13799,[5]
13800,[108]
13801,"[95, 1]"
13802,[12]
13803,[86]
13804,"[114, 103]"
13805,[104]
13806,[104]
13807,[110]
13808,"[95, 1]"
13809,[91]
13810,[104]
13811,[104]
13812,[107]
13813,[107]
13814,"[95, 1]"
13815,[92]
13816,"[114, 103]"
13817,[104]
13818,[107]
13819,[107]
13820,[107]
13821,[108]
13822,[8]
13823,[12]
13824,"[95, 114]"
13825,"[114, 103]"
13826,[107]
13827,[107]
13828,[110]
13829,[91]
13830,"[104, 92, 93]"
13831,[104]
13832,[106]
13833,[107]
13834,[9]
13835,[92]
13836,[104]
13837,[107]
13838,[113]
13839,[108]
13840,[86]
13841,[104]
13842,[104]
13843,[107]
13844,[110]
13845,[113]
13846,[9]
13847,[9]
13848,"[118, 103]"
13849,"[118, 103]"
13850,"[118, 103]"
13851,[113]
13852,[8]
13853,"[104, 92, 93]"
13854,[104]
13855,[104]
13856,[110]
13857,[110]
13858,[113]
13859,[8]
13860,"[34, 65]"
13861,[91]
13862,[92]
13863,[113]
13864,[86]
13865,[91]
13866,"[95, 114]"
13867,[104]
13868,[107]
13869,[110]
13870,[9]
13871,[12]
13872,[106]
13873,[107]
13874,[36]
13875,[11]
13876,[86]
13877,[92]
13878,[107]
13879,"[95, 1]"
13880,[86]
13881,[91]
13882,[92]
13883,[104]
13884,[107]
13885,[110]
13886,"[88, 77, 106, 21]"
13887,[12]
13888,[86]
13889,[91]
13890,"[95, 114]"
13891,[107]
13892,[110]
13893,[114]
13894,[50]
13895,[50]
13896,[11]
13897,[12]
13898,[86]
13899,[91]
13900,[104]
13901,[107]
13902,[110]
13903,[114]
13904,[33]
13905,[50]
13906,[50]
13907,[107]
13908,[107]
13909,[107]
13910,[110]
13911,[114]
13912,"[20, 17, 27, 19]"
13913,"[20, 17, 27, 19]"
13914,"[95, 114]"
13915,[9]
13916,"[114, 103]"
13917,[11]
13918,[33]
13919,[8]
13920,[9]
13921,"[4, 1]"
13922,[89]
13923,[91]
13924,[94]
13925,"[95, 114]"
13926,[106]
13927,"[116, 8]"
13928,[106]
13929,[106]
13930,[111]
13931,[120]
13932,"[4, 1]"
13933,"[4, 1]"
13934,"[4, 1]"
13935,[9]
13936,[11]
13937,[91]
13938,[94]
13939,[111]
13940,[111]
13941,[111]
13942,[111]
13943,[111]
13944,[111]
13945,[111]
13946,"[4, 1]"
13947,"[4, 1]"
13948,"[4, 1]"
13949,"[4, 1]"
13950,[83]
13951,[83]
13952,[89]
13953,[89]
13954,[91]
13955,[91]
13956,[94]
13957,"[114, 103]"
13958,[105]
13959,[105]
13960,[105]
13961,[105]
13962,[105]
13963,[105]
13964,[105]
13965,[105]
13966,[105]
13967,[105]
13968,[105]
13969,[105]
13970,[105]
13971,[106]
13972,[106]
13973,[109]
13974,[109]
13975,[111]
13976,[83]
13977,[83]
13978,[83]
13979,[91]
13980,[94]
13981,[94]
13982,[105]
13983,[106]
13984,[109]
13985,[109]
13986,[111]
13987,[111]
13988,[111]
13989,[120]
13990,[11]
13991,[109]
13992,[86]
13993,[91]
13994,"[95, 114]"
13995,[109]
13996,[109]
13997,[109]
13998,[109]
13999,[111]
14000,[111]
14001,[111]
14002,[111]
14003,[111]
14004,[111]
14005,"[4, 1]"
14006,[11]
14007,[83]
14008,[86]
14009,[89]
14010,[91]
14011,[91]
14012,"[95, 114]"
14013,"[114, 103]"
14014,"[114, 103]"
14015,[105]
14016,[105]
14017,[105]
14018,[105]
14019,[106]
14020,[109]
14021,[109]
14022,[111]
14023,[111]
14024,[111]
14025,[111]
14026,[111]
14027,[120]
14028,"[26, 24]"
14029,"[26, 24]"
14030,"[26, 24]"
14031,[29]
14032,[81]
14033,[86]
14034,[86]
14035,[91]
14036,[105]
14037,[106]
14038,[106]
14039,[109]
14040,[111]
14041,[111]
14042,[111]
14043,[111]
14044,[111]
14045,[109]
14046,[111]
14047,[120]
14048,[94]
14049,[94]
14050,[106]
14051,[106]
14052,[109]
14053,[111]
14054,[94]
14055,"[79, 90]"
14056,"[4, 1]"
14057,"[4, 1]"
14058,"[1, 8]"
14059,"[1, 8]"
14060,"[1, 8]"
14061,"[1, 9]"
14062,"[1, 9]"
14063,"[1, 9]"
14064,"[11, 1]"
14065,"[10, 1]"
14066,"[10, 1]"
14067,[24]
14068,"[65, 110]"
14069,"[65, 110]"
14070,[89]
14071,[89]
14072,[89]
14073,[91]
14074,[92]
14075,[92]
14076,"[104, 92, 93]"
14077,[102]
14078,[102]
14079,[107]
14080,[109]
14081,[115]
14082,[33]
14083,[35]
14084,[35]
14085,[35]
14086,[35]
14087,[35]
14088,[36]
14089,[39]
14090,[52]
14091,[76]
14092,"[95, 114]"
14093,[8]
14094,[114]
14095,[12]
14096,[16]
14097,[16]
14098,[16]
14099,[16]
14100,[16]
14101,[16]
14102,[16]
14103,[16]
14104,[16]
14105,[16]
14106,[16]
14107,[16]
14108,[16]
14109,[16]
14110,[16]
14111,[16]
14112,[16]
14113,[16]
14114,[18]
14115,[29]
14116,[94]
14117,"[20, 17, 27, 19]"
14118,"[20, 17, 27, 19]"
14119,"[20, 17, 27, 19]"
14120,[35]
14121,[58]
14122,[58]
14123,[58]
14124,[58]
14125,[58]
14126,[58]
14127,[58]
14128,[58]
14129,[58]
14130,[58]
14131,[58]
14132,[58]
14133,[58]
14134,[58]
14135,[58]
14136,[58]
14137,[58]
14138,[58]
14139,[58]
14140,[58]
14141,[58]
14142,[58]
14143,[58]
14144,[58]
14145,[58]
14146,[58]
14147,[58]
14148,[58]
14149,[58]
14150,[58]
14151,[58]
14152,[58]
14153,[58]
14154,[71]
14155,[75]
14156,[75]
14157,[75]
14158,[75]
14159,[75]
14160,[75]
14161,[75]
14162,[80]
14163,[80]
14164,[80]
14165,[80]
14166,[80]
14167,[80]
14168,[80]
14169,[80]
14170,[80]
14171,[80]
14172,"[12, 16]"
14173,"[12, 16]"
14174,"[12, 16]"
14175,"[12, 16]"
14176,"[12, 16]"
14177,[16]
14178,[16]
14179,[16]
14180,[16]
14181,[24]
14182,[29]
14183,"[104, 92, 93]"
14184,"[104, 92, 93]"
14185,"[114, 103]"
14186,[32]
14187,[32]
14188,[75]
14189,[75]
14190,[75]
14191,[75]
14192,[75]
14193,"[95, 114]"
14194,"[95, 114]"
14195,[75]
14196,[75]
14197,[75]
14198,[75]
14199,[75]
14200,[75]
14201,[75]
14202,"[20, 17, 27, 19]"
14203,"[20, 17, 27, 19]"
14204,[16]
14205,[16]
14206,[16]
14207,[16]
14208,[16]
14209,[16]
14210,[16]
14211,[16]
14212,[16]
14213,[16]
14214,[16]
14215,[16]
14216,[16]
14217,[16]
14218,[16]
14219,[16]
14220,[16]
14221,[18]
14222,[30]
14223,[94]
14224,[94]
14225,[100]
14226,[109]
14227,"[20, 17, 27, 19]"
14228,[52]
14229,[52]
14230,[52]
14231,[68]
14232,[68]
14233,[68]
14234,[68]
14235,[68]
14236,[68]
14237,[68]
14238,[68]
14239,[68]
14240,[68]
14241,[68]
14242,[68]
14243,[68]
14244,[68]
14245,[68]
14246,[68]
14247,[68]
14248,[68]
14249,[68]
14250,[68]
14251,[68]
14252,[68]
14253,[68]
14254,[68]
14255,[68]
14256,[68]
14257,[68]
14258,[68]
14259,[68]
14260,[68]
14261,[68]
14262,[68]
14263,[68]
14264,[68]
14265,[68]
14266,[75]
14267,[78]
14268,[78]
14269,[78]
14270,[78]
14271,[78]
14272,[78]
14273,[78]
14274,[78]
14275,[78]
14276,[78]
14277,[78]
14278,[78]
14279,"[116, 8]"
14280,[8]
14281,[91]
14282,[94]
14283,[94]
14284,[94]
14285,[105]
14286,[105]
14287,[105]
14288,[111]
14289,[111]
14290,[111]
14291,[111]
14292,[9]
14293,[111]
14294,[111]
14295,[111]
14296,[111]
14297,[111]
14298,[111]
14299,[111]
14300,[120]
14301,[9]
14302,"[26, 24]"
14303,[89]
14304,[89]
14305,[35]
14306,[36]
14307,"[12, 16]"
14308,"[12, 16]"
14309,"[12, 16]"
14310,"[12, 16]"
14311,[16]
14312,[16]
14313,[16]
14314,[18]
14315,[29]
14316,[109]
14317,[32]
14318,[75]
14319,[75]
14320,[75]
14321,[75]
14322,[75]
14323,[75]
14324,[75]
14325,[75]
14326,[75]
14327,[75]
14328,[75]
14329,"[18, 1]"
14330,"[12, 16]"
14331,"[12, 16]"
14332,"[12, 16]"
14333,"[12, 16]"
14334,[12]
14335,[16]
14336,[16]
14337,[16]
14338,[16]
14339,[18]
14340,[75]
14341,[75]
14342,[75]
14343,[75]
14344,[75]
14345,[75]
14346,[75]
14347,[75]
14348,[75]
14349,[30]
14350,[86]
14351,[94]
14352,[107]
14353,[107]
14354,[107]
14355,[115]
14356,[52]
14357,[65]
14358,[102]
14359,[35]
14360,[35]
14361,[35]
14362,[35]
14363,[35]
14364,[35]
14365,[35]
14366,[52]
14367,[52]
14368,[52]
14369,[86]
14370,[91]
14371,[92]
14372,[107]
14373,[107]
14374,[52]
14375,[52]
14376,[52]
14377,[52]
14378,[52]
14379,[52]
14380,[35]
14381,[83]
14382,[83]
14383,[16]
14384,[16]
14385,"[20, 17, 27, 19]"
14386,"[20, 17, 27, 19]"
14387,[32]
14388,[32]
14389,[58]
14390,[58]
14391,[58]
14392,[58]
14393,[58]
14394,[58]
14395,[58]
14396,[58]
14397,[58]
14398,[58]
14399,[58]
14400,[58]
14401,[58]
14402,[58]
14403,[58]
14404,[58]
14405,[58]
14406,[58]
14407,[58]
14408,[58]
14409,[58]
14410,[58]
14411,[16]
14412,[16]
14413,[32]
14414,[58]
14415,[12]
14416,"[20, 17, 27, 19]"
14417,"[20, 17, 27, 19]"
14418,"[20, 17, 27, 19]"
14419,[58]
14420,[58]
14421,[58]
14422,[58]
14423,[68]
14424,[68]
14425,[68]
14426,[71]
14427,[16]
14428,[16]
14429,[16]
14430,[16]
14431,[16]
14432,[16]
14433,[16]
14434,"[20, 17, 27, 19]"
14435,[58]
14436,[12]
14437,[87]
14438,"[20, 17, 27, 19]"
14439,[71]
14440,[71]
14441,[71]
14442,[71]
14443,[80]
14444,[80]
14445,[80]
14446,[80]
14447,[80]
14448,[12]
14449,[87]
14450,[106]
14451,[68]
14452,[68]
14453,[68]
14454,[68]
14455,[68]
14456,[68]
14457,[68]
14458,[68]
14459,[68]
14460,[68]
14461,[68]
14462,[68]
14463,[68]
14464,[68]
14465,[68]
14466,[68]
14467,[68]
14468,[68]
14469,[68]
14470,[68]
14471,[68]
14472,[68]
14473,[68]
14474,[68]
14475,[68]
14476,[68]
14477,[68]
14478,[68]
14479,[68]
14480,[68]
14481,[68]
14482,[68]
14483,[68]
14484,[68]
14485,[68]
14486,[68]
14487,[68]
14488,[68]
14489,[68]
14490,[68]
14491,[68]
14492,[68]
14493,[68]
14494,[68]
14495,[68]
14496,[68]
14497,[68]
14498,[68]
14499,[68]
14500,[68]
14501,[68]
14502,[68]
14503,[68]
14504,[68]
14505,[68]
14506,[68]
14507,[68]
14508,[68]
14509,[68]
14510,[68]
14511,[68]
14512,[68]
14513,[68]
14514,[68]
14515,[68]
14516,[68]
14517,[68]
14518,[68]
14519,[68]
14520,[68]
14521,[68]
14522,[68]
14523,[68]
14524,[68]
14525,[68]
14526,[68]
14527,[68]
14528,[68]
14529,[68]
14530,[68]
14531,[68]
14532,[68]
14533,[68]
14534,[68]
14535,[68]
14536,[68]
14537,[68]
14538,[68]
14539,[68]
14540,[68]
14541,[68]
14542,[68]
14543,[68]
14544,[68]
14545,[68]
14546,[68]
14547,[68]
14548,[68]
14549,[68]
14550,[68]
14551,[68]
14552,[68]
14553,[68]
14554,[68]
14555,[68]
14556,[68]
14557,[68]
14558,[68]
14559,[68]
14560,[68]
14561,[68]
14562,[68]
14563,[68]
14564,[68]
14565,[71]
14566,[78]
14567,[78]
14568,[78]
14569,[78]
14570,[78]
14571,[78]
14572,[78]
14573,[78]
14574,[78]
14575,[78]
14576,[78]
14577,[78]
14578,[78]
14579,[78]
14580,[78]
14581,[78]
14582,[78]
14583,[78]
14584,[78]
14585,[78]
14586,[78]
14587,[78]
14588,[78]
14589,[78]
14590,[80]
14591,[80]
14592,[80]
14593,[80]
14594,[80]
14595,[80]
14596,[80]
14597,[80]
14598,[80]
14599,[80]
14600,[80]
14601,[80]
14602,[80]
14603,[80]
14604,[80]
14605,[80]
14606,[80]
14607,[80]
14608,"[20, 17, 27, 19]"
14609,"[20, 17, 27, 19]"
14610,[80]
14611,[80]
14612,[80]
14613,[80]
14614,[16]
14615,[16]
14616,"[20, 17, 27, 19]"
14617,"[20, 17, 27, 19]"
14618,[32]
14619,"[102, 21]"
14620,[58]
14621,[58]
14622,[71]
14623,[71]
14624,[71]
14625,[71]
14626,[71]
14627,[71]
14628,[71]
14629,"[20, 17, 27, 19]"
14630,[58]
14631,[58]
14632,[58]
14633,[58]
14634,[58]
14635,[58]
14636,[58]
14637,[58]
14638,[16]
14639,[16]
14640,[58]
14641,[58]
14642,[32]
14643,[71]
14644,[71]
14645,[71]
14646,[71]
14647,[71]
14648,[71]
14649,[78]
14650,[78]
14651,[78]
14652,[78]
14653,[78]
14654,[78]
14655,[78]
14656,[78]
14657,[78]
14658,[78]
14659,[78]
14660,[78]
14661,[78]
14662,[78]
14663,[78]
14664,[78]
14665,[78]
14666,[78]
14667,[78]
14668,[78]
14669,[78]
14670,[78]
14671,[78]
14672,[78]
14673,[78]
14674,[78]
14675,[78]
14676,[80]
14677,[80]
14678,[58]
14679,[58]
14680,[58]
14681,[58]
14682,[58]
14683,[58]
14684,[58]
14685,[58]
14686,[58]
14687,[58]
14688,[68]
14689,[71]
14690,[78]
14691,[78]
14692,[78]
14693,[78]
14694,[78]
14695,[78]
14696,[78]
14697,[78]
14698,[78]
14699,[78]
14700,[78]
14701,[78]
14702,[78]
14703,[78]
14704,[78]
14705,[87]
14706,"[20, 17, 27, 19]"
14707,[16]
14708,[16]
14709,[87]
14710,[68]
14711,[68]
14712,[68]
14713,[68]
14714,[68]
14715,[78]
14716,[78]
14717,[78]
14718,[78]
14719,[78]
14720,[78]
14721,[78]
14722,[12]
14723,[86]
14724,[92]
14725,[107]
14726,[33]
14727,[92]
14728,[33]
14729,[12]
14730,[12]
14731,[12]
14732,[12]
14733,[12]
14734,[12]
14735,[12]
14736,[12]
14737,[12]
14738,[12]
14739,[12]
14740,[12]
14741,[12]
14742,[12]
14743,[12]
14744,[12]
14745,[12]
14746,[12]
14747,[12]
14748,[12]
14749,[12]
14750,[12]
14751,[12]
14752,[12]
14753,[12]
14754,[12]
14755,[12]
14756,[12]
14757,[12]
14758,[12]
14759,[12]
14760,[12]
14761,[12]
14762,[12]
14763,[12]
14764,[12]
14765,[12]
14766,[12]
14767,[12]
14768,[12]
14769,[12]
14770,[12]
14771,[12]
14772,[12]
14773,[12]
14774,[12]
14775,[12]
14776,[18]
14777,[18]
14778,[18]
14779,[18]
14780,[18]
14781,[18]
14782,[18]
14783,[18]
14784,[12]
14785,"[12, 16]"
14786,"[12, 16]"
14787,"[12, 16]"
14788,"[12, 16]"
14789,"[12, 16]"
14790,[16]
14791,[16]
14792,[16]
14793,[18]
14794,[18]
14795,[18]
14796,[18]
14797,[18]
14798,[18]
14799,[18]
14800,[18]
14801,"[12, 16]"
14802,[16]
14803,[16]
14804,[18]
14805,[18]
14806,[18]
14807,[18]
14808,[18]
14809,[18]
14810,[18]
14811,[12]
14812,"[12, 16]"
14813,"[12, 16]"
14814,"[12, 16]"
14815,[16]
14816,[16]
14817,[16]
14818,[16]
14819,[16]
14820,[16]
14821,[18]
14822,[100]
14823,[92]
14824,[102]
14825,[94]
14826,[94]
14827,[33]
14828,[102]
14829,[33]
14830,"[1, 9]"
14831,"[1, 9]"
14832,"[1, 9]"
14833,"[11, 1]"
14834,"[10, 1]"
14835,"[65, 110]"
14836,[92]
14837,[92]
14838,[113]
14839,[35]
14840,[35]
14841,"[26, 24]"
14842,[29]
14843,"[65, 110]"
14844,"[65, 110]"
14845,[87]
14846,"[91, 89]"
14847,[91]
14848,[92]
14849,[92]
14850,"[104, 92, 93]"
14851,[92]
14852,"[104, 92, 93]"
14853,[104]
14854,[107]
14855,[107]
14856,[109]
14857,[110]
14858,[115]
14859,[115]
14860,[39]
14861,[89]
14862,[92]
14863,[107]
14864,[107]
14865,[109]
14866,[109]
14867,[115]
14868,[115]
14869,[35]
14870,[50]
14871,"[79, 90]"
14872,"[26, 24]"
14873,"[26, 24]"
14874,[26]
14875,"[65, 110]"
14876,"[65, 110]"
14877,"[101, 65]"
14878,"[101, 65]"
14879,"[101, 65]"
14880,[65]
14881,[87]
14882,"[91, 89]"
14883,[89]
14884,[91]
14885,[92]
14886,[102]
14887,[107]
14888,[110]
14889,[35]
14890,[65]
14891,[87]
14892,[87]
14893,"[91, 89]"
14894,[89]
14895,[92]
14896,[102]
14897,[107]
14898,[113]
14899,[113]
14900,[114]
14901,[33]
14902,[35]
14903,"[79, 90]"
14904,"[79, 90]"
14905,[24]
14906,[29]
14907,[29]
14908,[29]
14909,[29]
14910,[92]
14911,[35]
14912,[35]
14913,[35]
14914,[31]
14915,[84]
14916,[89]
14917,[102]
14918,[102]
14919,[107]
14920,[107]
14921,[109]
14922,[109]
14923,[109]
14924,[115]
14925,[115]
14926,[115]
14927,[35]
14928,[35]
14929,[35]
14930,"[26, 24]"
14931,"[26, 24]"
14932,[87]
14933,[89]
14934,[89]
14935,[91]
14936,[104]
14937,[107]
14938,[107]
14939,[109]
14940,[113]
14941,[113]
14942,[115]
14943,[35]
14944,[35]
14945,[35]
14946,[76]
14947,"[26, 24]"
14948,[24]
14949,[26]
14950,[65]
14951,[87]
14952,[91]
14953,[94]
14954,[94]
14955,[102]
14956,[115]
14957,[115]
14958,[115]
14959,[35]
14960,[37]
14961,[53]
14962,[53]
14963,[53]
14964,[6]
14965,[89]
14966,[89]
14967,[89]
14968,[91]
14969,[91]
14970,[91]
14971,[91]
14972,[91]
14973,[91]
14974,[91]
14975,[91]
14976,"[79, 90]"
14977,[65]
14978,[91]
14979,"[104, 92, 93]"
14980,[102]
14981,[107]
14982,[109]
14983,[113]
14984,[115]
14985,[35]
14986,[35]
14987,[51]
14988,[84]
14989,[118]
14990,[35]
14991,[89]
14992,[91]
14993,[92]
14994,[94]
14995,[106]
14996,[109]
14997,[32]
14998,[33]
14999,[35]
15000,[87]
15001,[89]
15002,"[114, 103]"
15003,[104]
15004,[107]
15005,[113]
15006,[115]
15007,[115]
15008,[115]
15009,[115]
15010,[35]
15011,[35]
15012,[35]
15013,[35]
15014,[35]
15015,[84]
15016,[84]
15017,"[114, 103]"
15018,[35]
15019,"[1, 8]"
15020,"[1, 8]"
15021,"[1, 8]"
15022,"[11, 1]"
15023,"[10, 1]"
15024,[89]
15025,[92]
15026,[87]
15027,[89]
15028,[91]
15029,[91]
15030,[89]
15031,[89]
15032,[89]
15033,[91]
15034,[91]
15035,[91]
15036,[91]
15037,[91]
15038,[110]
15039,[110]
15040,[87]
15041,[89]
15042,[91]
15043,[91]
15044,[91]
15045,[110]
15046,[87]
15047,[89]
15048,[91]
15049,[91]
15050,[91]
15051,[110]
15052,[91]
15053,[91]
15054,[91]
15055,[110]
15056,[120]
15057,[89]
15058,[89]
15059,[91]
15060,[91]
15061,[91]
15062,[91]
15063,[91]
15064,[110]
15065,[87]
15066,[87]
15067,[87]
15068,[89]
15069,[91]
15070,[91]
15071,[6]
15072,[87]
15073,[89]
15074,[89]
15075,[89]
15076,[89]
15077,[89]
15078,[91]
15079,[89]
15080,[91]
15081,[110]
15082,[110]
15083,[120]
15084,[91]
15085,[91]
15086,[91]
15087,[91]
15088,[110]
15089,[120]
15090,[89]
15091,[89]
15092,[89]
15093,[89]
15094,[91]
15095,[91]
15096,[91]
15097,[91]
15098,[110]
15099,[110]
15100,[110]
15101,[120]
15102,[87]
15103,[91]
15104,[102]
15105,[102]
15106,[102]
15107,[36]
15108,[42]
15109,[47]
15110,[36]
15111,[36]
15112,[43]
15113,[43]
15114,[44]
15115,[47]
15116,[87]
15117,[102]
15118,[36]
15119,[42]
15120,[42]
15121,[43]
15122,[48]
15123,[102]
15124,[48]
